0.991179780655906, -25.956729898777464
1.058736202406052, -25.642007453498817
1.1267621232791762, -25.32098872720693
1.1855138285997764, -25.051964862076996
1.2618603497457521, -24.729622458656372
1.3267205134565294, -24.4765110284331
1.4097832692546197, -24.165202413236614
1.484067034602505, -23.916976492571457
1.588759475016597, -23.603606897684536
1.665483425169646, -23.375620290208385
1.7356999131836781, -23.146316890160715
1.8347048245070068, -22.91491054362796
1.997160319798658, -22.566036485947997
2.121818181818181, -22.33231707317073
2.282494729009052, -22.064439022310584
2.465454545454545, -21.801829268292682
2.6890909090909085, -21.545731707317074
2.849335111000868, -21.39735836480551
2.971123651246434, -21.321895900575647
