0.37622597048245043, -25.902942057267452
0.43835421059159096, -25.649325519812955
0.5018330646161477, -25.410803537025416
0.5734156021332009, -25.167364390906343
0.6409462979040057, -24.92811602552007
0.7188846656112524, -24.698793731014145
0.7963209227334735, -24.47152371308426
0.8746025052709907, -24.240835591496687
0.9650936376038692, -24.01087055725361
1.0650390673446606, -23.782125936486565
1.1730881805779483, -23.54844038742936
1.293292819049981, -23.320770223173298
1.4256529827607587, -23.077586065687232
1.5620649882177846, -22.86733474293454
1.6998276075902268, -22.66990192326889
1.8375902269626685, -22.51403390774338
1.9753528463351107, -22.355916305630466
2.113115465707553, -22.22823147243791
2.2508780850799948, -22.09809193534
2.3886407044524365, -21.968876787854526
2.526403323824878, -21.85208877976872
2.664165943197321, -21.772262018473246
2.8019285625697625, -21.70174395332951
2.9385566662532545, -21.665088177552988
