2.9788093188733975, 0.000010092718203270128
3.225165667324678, 0.000020479456196594483
3.5041502936593854, 0.00004234045206849587
3.8755606946477252, 0.0000911844692844499
4.247568235732642, 0.00018290895941139795
4.680969504059372, 0.000377534132248461
5.269971127820666, 0.00084406207687285
5.968346433442924, 0.0018348610048879897
7.057608699874324, 0.004791053476247181
8.273261254879234, 0.011210092548501584
10.04669855407464, 0.029448715150101598
12.178343418705337, 0.06547645445460509
15.465840447960156, 0.17671451078445846
21.11982240283211, 0.5014042532171359
27.684677244925368, 1.1368525024015217
36.373369139154214, 2.3324803667396985
44.388311836015745, 3.5810701117503316
51.7824107192861, 4.524677564218056
61.85736498992375, 5.062249498037892
71.73509680772779, 4.876313019841705
86.71366999637566, 4.04419163221279
108.61396993627636, 2.9149223431347147
151.94496331292552, 1.731297938009641
220.71162922994273, 0.9424903098849711
349.1783651761649, 0.48534415887370824
521.5636234201692, 0.2709364287986184
702.334820852408, 0.19158378042804677
1034.8629935020585, 0.13119897320588386
1540.623765426195, 0.09914875392553463
1963.412308841386, 0.08828415267116124
2882.9050362438174, 0.08191790052070375
3591.125616514984, 0.07783154544651069
4366.765187122221, 0.07221904049992205
5528.882554999564, 0.07088032971994619
9535.005823245487, 0.057444648055185614
